label1,label2,title,label1_number,label2_number
news_entertainment,news_entertainment**film_tv,|国内众多女人公认的韩国爱情片TOP10排行 你感动过几次？,4,33
news_fashion,news_fashion**luxury,|璀璨珠宝中隐藏的钻石W标记 将珍贵的喜悦瞬间镌刻于黄金,5,14
digital,digital**coolplay,|如你所愿，毫无创新的iPhone7来临，降价是唯一亮点,7,7
news_culture,news_culture**reading,|走不出的心境，藏不住的无眠,0,24
news_baby,news_baby**other,|每个熊孩子背后都有一群熊大人,1,15
emotion,emotion**marriage,|父母要求找个金龟婿，可男朋友无车月薪3000元我该嫁他吗？,6,22
emotion,emotion**jitang,|陈亚墨丨我们听过无数的道理，却仍旧过不好这一生。,6,3
news_baby,news_baby**pregnancy,|月子界里的异类 Baby产后生活简直开挂,1,10
emotion,emotion**marriage,|关于保险方面的笑话，关于保险的正能量笑话，关于保险的小笑话,6,22
news_car,news_car**car_usage,|祸从“脚下”生 ，莫让鞋子成为夏季开车“杀手”！,3,8
news_baby,news_baby**other,|面对无父流行症，妈妈们何去何从？,1,15
news_finance,news_finance**investment,|拿稳啦！众资金正涌向富二家风口,2,5
digital,digital**cellphone,|营销短板 比诺基亚产品更可怕的短板,7,32
news_culture,news_culture**reading,|王小波：走在天上，走在寂静里，而阴茎倒挂下来,0,24
news_baby,news_baby**other,|糖宝妈咪的控糖经验分享,1,15
news_finance,news_finance**other,|国际猪价跌至3.7元/斤，国内猪价春节前恐难回升,2,16
news_entertainment,news_entertainment**other,|女明星曾经的杀马特造型，太诡异了！,4,11
news_baby,news_baby**baby_growth,|宝贝尽情吃手吧！口腔敏感期—放纵孩子的口欲，才是爱他的方式！,1,1
news_finance,news_finance**investment,|重磅 看本质识股道 顺大势成大器 与公募基金经理纵论投资,2,5
news_finance,news_finance**other,|特色小镇融资难？解决方案在这里！,2,16
news_entertainment,news_entertainment**film_tv,|查小欣：跟“楼王”任达华学买房子,4,33
emotion,emotion**marriage,|女人，你可知道你要这样才好？,6,22
news_car,news_car**domestic_car,|连五菱都输了！涉水最强的居然是它！,3,34
emotion,emotion**affection,|男人的爱，女人永远觉得不够,6,6
emotion,emotion**jitang,|还能回到初见么...,6,3
news_culture,news_culture**other,|湿婆：生殖与禁欲，拯救与毁灭的印度大神,0,18
news_finance,news_finance**investment,|91金融许泽玮：新一轮洗牌下，互联网金融如何融通？,2,5
news_culture,news_culture**art,|明代，极具标志的书法家王宠（附）楷书《送陈子龄会试三首》,0,17
emotion,emotion**jitang,|这就是我想要的生活！,6,3
news_baby,news_baby**pregnancy,|一把小扫把，让产床母猪远离子宫炎,1,10
news_baby,news_baby**baby_nurturing,|孩子耳屎多，到底需不需要取出来？,1,9
news_finance,news_finance**other,|顶脉圈｜厉害了！为万亿元的自动驾驶市场，苹果公开呛声美国政府,2,16
news_finance,news_finance**investment,|我为什么一直看好PPP概念？,2,5
news_entertainment,news_entertainment**other,|郑爽和她们合影都赢，除了比她大20岁的最后一位！,4,11
news_car,news_car**SUV,|30万买奔驰这款“跨界车”，颜值远甩途观一条街,3,26
news_baby,news_baby**baby_growth,|新学期幼儿园自然角布置成这样，孩子们就不哭了！,1,1
news_car,news_car**car_usage,|冬季停车麻烦多，注意这几个问题又省时间又省钱！,3,8
news_car,news_car**car_usage,|钥匙在车内无法将门打开，厕所内拿出马桶泵就能解决,3,8
digital,digital**cellphone,|小米note涨价后，国际巨头怎么哭？,7,32
news_baby,news_baby**baby_growth,|孩子听到了什么，信心满满地对我说：妈，我保证不再赖床了,1,1
news_entertainment,news_entertainment**other,|心疼｜明星们生完孩子后，差不多可以去练铁人三项了,4,11
news_fashion,news_fashion**cosmetology,|缺了这3个关键，粉底液再贵也白搭！,5,2
news_baby,news_baby**other,|不做大声吼孩子的父母!这样管他才有效,1,15
digital,digital**cellphone,|安卓卡顿的救星，又一款国产APP在国外走红,7,32
news_culture,news_culture**reading,|武林绝学打通任督二脉 竟然需要这么做,0,24
news_entertainment,news_entertainment**japan_korea_entertainment,|EXO成女版少女时代，成员世勋金钟大恋情逐渐曝光，下一个是谁,4,28
news_baby,news_baby**baby_growth,|南怀瑾10大教子智慧，教孩子做君子、成大器！,1,1
news_finance,news_finance**other,|24条不可违规的新三板公司股东和董监高股权交易规定,2,16
emotion,emotion**marriage,|房子是他租的，女人就应该做所有的家务？,6,22
news_finance,news_finance**investment,|洗盘后将继续上涨！2017年行情将激情四溢！,2,5
news_baby,news_baby**pregnancy,|助产士为保母女平安 托举胎儿头部照获赞,1,10
news_baby,news_baby**other,|儿童十大用药禁区（修订版）,1,15
news_finance,news_finance**investment,|「投资理财」踩准这波浪潮，方能走上人生巅峰！,2,5
news_fashion,news_fashion**cosmetology,|别吃土了，这些才是真正的药妆,5,2
news_culture,news_culture**reading,|破碎的理想，最坏的时代——列夫·多丁戏剧《兄弟姐妹》,0,24
emotion,emotion**jitang,|10张信息量极大的照片，值得品味,6,3
digital,digital**photography,|好“摄”之友齐聚嘉善“美丽天凝 美好生活”新农村摄影大赛,7,4
news_baby,news_baby**pregnancy,|老婆产后总说腰疼，原来是月子里做了这些事情！,1,10
emotion,emotion**jitang,|我走得很慢，但我从不后退！,6,3
news_culture,news_culture**other,|单店年销售过亿！这或是中国收入最高的茶馆，提供十万一泡的宋聘,0,18
news_car,news_car**car_usage,|雪天开车轮胎打滑怎么办？这几个方法能救命！,3,8
news_car,news_car**SUV,|都是SUV惹的祸  20多年的友谊就这样翻船了,3,26
news_car,news_car**SUV,|众泰全新SUV配置大幅增加 哈弗神车H6/吉利博越压力很大,3,26
digital,digital**cellphone,|最火国产手机新配色，明星中只有她配的上这骚气了,7,32
news_finance,news_finance**investment,|一年亏损20%，你还敢把钱交给基金经理吗？,2,5
news_finance,news_finance**other,|不是谁租个二楼开饭店都能赚钱，至少那不会是你,2,16
news_fashion,news_fashion**cosmetology,|健身和饮食，兽哥来告诉你！,5,2
news_culture,news_culture**reading,"|宝玉的干儿子和王熙凤的""外孙女""，小红和贾芸的美好爱情...",0,24
digital,digital**cellphone,|S7 edge还是Xplay6？看完这文章相信会有答案,7,32
news_fashion,news_fashion**cosmetology,|赶得及在情人节前送货，逼格高（还不太贵）的礼物,5,2
news_baby,news_baby**baby_growth,|聊聊关于“哭”的那些事,1,1
news_culture,news_culture**reading,|为何宝玉、梵高钟爱大女人？那些情欲和故事化身的姐姐们。|干货,0,24
news_fashion,news_fashion**luxury,|常见于古诗文中的东方奢侈品，诱惑确实难抵！,5,14
news_car,news_car**car_usage,|最不靠谱的握方向盘姿势，都来看看其中有木有你！,3,8
emotion,emotion**marriage,|关于外遇，我知道你是来看评论的,6,22
news_fashion,news_fashion**luxury,|除了“小包大带” 包包原来可以有这么多背法,5,14
digital,digital**cellphone,|大神F1极速版完爆红米2 雷军该如何应对,7,32
digital,digital**appliances,|宝马320音响怎么升级？最佳方案，半主动分音！,7,13
news_car,news_car**car_usage,|涨知识2016常见交通事故责任认定详细图解，赶紧收藏！,3,8
news_car,news_car**other,|年轻就要个性，首台紫色的博瑞新鲜出炉，而且还是合法的,3,30
digital,digital**other,|青春就是要任性，小牛M1都市版酷玩体验,7,23
news_culture,news_culture**other,|老门环，叩响岁月的记忆.......,0,18
news_entertainment,news_entertainment**film_tv,|真爱！刘翔晒视频力挺吴莎 葛天获前男友力挺否认骗婚被包养！,4,33
news_finance,news_finance**entrepreneurship,|致创业者：没钱你就别出来创业,2,19
news_entertainment,news_entertainment**gossip,|范冰冰被冯小刚嘲讽，被陶晶莹调侃，没拿影后就不该被尊重吗？,4,12
news_car,news_car**car_usage,|挡风玻璃雾蒙蒙？！别怕！小乐有招帮你搞定,3,8
news_finance,news_finance**other,|日本货币放水至负利率，房子却为什么卖不动了？,2,16
news_finance,news_finance**financing,|前期利息计入本金，利率不得超过年24%,2,21
news_car,news_car**domestic_car,|这些事故 车主感叹幸亏有“神龙”护体 否则后果不堪设想,3,34
news_car,news_car**new_energy_car,|能见海外专栏：邀你围观全球最好的电力展会,3,0
news_entertainment,news_entertainment**other,|心内科医生张杰告诉你：冠心病人应该怎么吃,4,11
news_car,news_car**car_usage,|9组最容易混淆的交通标志,3,8
news_fashion,news_fashion**other,|讲道理，男生们夏天穿短裤都是很帅的～,5,20
news_baby,news_baby**baby_growth,|父亲可以有哪些好的行为表现，能够影响孩子？,1,1
news_car,news_car**car_usage,|买过车险，这些免费福利别错过,3,8
news_car,news_car**car_usage,|高速行驶最危险的夺命“虎口” 90%的人都没注意！,3,8
digital,digital**cellphone,|Android程序员 安卓7.0的新特性新功能 优化渲染来电,7,32
emotion,emotion**marriage,|女人活明白了是一种什么体验？,6,22
news_baby,news_baby**baby_growth,|生个老二，老大会怎么样？,1,1
news_car,news_car**SUV,|深度解读“神车”哈弗H6降价上市背后的原因,3,26
news_entertainment,news_entertainment**film_tv,|夏有乔木重磅推出吴亦凡主题曲 从此以后 33分钟试听破百万,4,33
news_baby,news_baby**baby_growth,|告诉你娶个 幼师 当老婆是有多么幸运！,1,1
news_culture,news_culture**reading,|在这家网站上读网络小说，从此爸爸妈妈再也不担心你的学习成绩了,0,24
news_culture,news_culture**reading,|诺贝尔奖和迪伦、村上春树及乔布斯的复杂关系,0,24
news_finance,news_finance**other,|农业什么最赚钱 今年哪些特种养殖项目被看好,2,16
news_baby,news_baby**baby_growth,|你会强迫孩子分享吗?,1,1
news_entertainment,news_entertainment**gossip,|奇观！韩国女主播们为拼性感不择手段（图）,4,12
emotion,emotion**affection,|你听过“直男癌”，那你听过“直女癌”吗？,6,6
news_culture,news_culture**reading,|甘肃会宁有一条神奇的峡谷  在农民作家笔下富有诗意美不胜收,0,24
news_culture,news_culture**other,|老杨品茶之六：临沧的老班章—昔归,0,18
news_entertainment,news_entertainment**other,|看了这个洪七公，居然有点想拔他身上的打狗棒,4,11
news_baby,news_baby**other,|一个全职妈妈的周末行程表,1,15
news_fashion,news_fashion**cosmetology,|最近爱用的10支口红，承包我所有场合的妆容,5,2
emotion,emotion**jitang,|珍惜时光，做好自己，不言放弃，从容淡定,6,3
digital,digital**coolplay,|iPhone5se的最佳拍档，懂你心思的飞利浦小飞智能云音箱,7,7
news_baby,news_baby**baby_nurturing,|父母来检查：宝宝大运动发育滞后吗,1,9
news_entertainment,news_entertainment**film_tv,|种草 | 别光看着韩剧前男友流口水，麻烦你们也学学彪悍女主们的心机,4,33
news_baby,news_baby**baby_growth,|二孩系列之          怀上二孩,1,1
news_culture,news_culture**other,|茶叶榜丨金柑普：难得品质扎实的小青柑,0,18
emotion,emotion**marriage,|我每天在家带孩子做饭，在我婆婆眼里，我就是个保姆？,6,22
news_finance,news_finance**financing,|李一男获刑2年半！曾是最年轻华为副总裁，与任正非亲如父子,2,21
news_culture,news_culture**reading,|如果没有鬼，“鬼”字从何而来？——读《扪虱谈鬼录》（一）,0,24
news_finance,news_finance**other,|一半散户空仓，一半持仓不到10万，你知道意味什么吗？,2,16
news_entertainment,news_entertainment**other,|网红邮筒刚装上鹿角给鹿晗庆生 后脚就被城管拆除变残了,4,11
news_fashion,news_fashion**dressing,|秋装｜什么毛衣居然比基本款还容易穿？,5,25
emotion,emotion**marriage,|快结婚了，因为一套房子，我们两家竟闹成这样,6,22
news_car,news_car**SUV,|硬派SUV到底是哪里硬？,3,26
news_baby,news_baby**baby_growth,|孩子的不良行为，其实是我们家长自己给自己挖的坑,1,1
news_fashion,news_fashion**cosmetology,|不用深蹲也能练臀 7个动作练臀训练加拉伸,5,2
emotion,emotion**affection,|婚姻中，那些你没察觉到的“报复”,6,6
news_culture,news_culture**reading,|读书 | 深爱这个城市,0,24
news_fashion,news_fashion**dressing,|鞋子里隐藏的危害，爸爸妈妈们是怎么给宝贝买凉拖鞋的呢？,5,25
digital,digital**cellphone,|格力手机2代外观曝光，这颜值是惊呆还是惊艳？,7,32
news_fashion,news_fashion**dressing,|矮个子妹纸的魅力，显高的搭配讲技巧,5,25
news_baby,news_baby**pregnancy,|Angelababy为什么一直不承认怀孕，看看这个就知道了,1,10
digital,digital**cellphone,|真正的美翻了！ivvi新机高清谍照全方位曝光,7,32
digital,digital**photography,|最美诗情画意 还属中国民国风景,7,4
news_car,news_car**luxury_car,|李宏鹏：奔驰提前完成30万辆,3,27
digital,digital**computer,|小米进军PC笔记本市场 这可能是视觉产业链的最后一道布局……,7,29
news_entertainment,news_entertainment**film_tv,|残酷食人史：愚昧的历史真相,4,33
news_finance,news_finance**financing,|大家要警惕：楼市吹泡泡过程中，大财阀的负作用很可怕！,2,21
